,URL,Title,Date
25,https://www.kommersant.ru/doc/3718694,Синоптики предупредили о возможном наводнении в Приморье,2018-08-19
26,https://www.kommersant.ru/doc/3718685,Сергея Удальцова госпитализировали из спецприемника,2018-08-19
27,https://www.kommersant.ru/doc/3718686,Замглавы РКК «Энергия» обвиняется в покушении на мошенничество,2018-08-19
28,https://www.kommersant.ru/doc/3718670,Кадыров призвал не героизировать убийцу Буданова,2018-08-19
29,https://www.kommersant.ru/doc/3718669,Валентина Матвиенко заявила о провале «либерального проекта миропорядка»,2018-08-19
30,https://www.kommersant.ru/doc/3718333,"Лучшие материалы “Ъ” за неделю
Выбор редакции за 13—19 августа",2018-08-19
31,https://www.kommersant.ru/doc/3718659,ГИБДД назвало водителя автобуса виновником ДТП в Ставропольском крае,2018-08-19
32,https://www.kommersant.ru/doc/3718654,«Роскосмос» и ОАЭ ведут переговоры о длительном полете эмиратского космонавта на МКС,2018-08-19
33,https://www.kommersant.ru/doc/3718652,Рейсовый автобус столкнулся с грузовиком на федеральной трассе «Кавказ»,2018-08-19
34,https://www.kommersant.ru/doc/3718641,Парламент Турции создаст «группу дружбы» с парламентариями России,2018-08-19
35,https://www.kommersant.ru/doc/3719245,Крым получит из резервного фонда президента 900 млн рублей на строительство детсадов,2018-08-20
36,https://www.kommersant.ru/doc/3719212,"Подростки совершили рейд на Грозный
В Чечне уничтожена группа молодых людей, атаковавших полицейских",2018-08-20
37,https://www.kommersant.ru/doc/3719284,"Военно-восточные силы
Учения «Восток-2018» проверят на прочность армию и российско-японские отношения",2018-08-20
38,https://www.kommersant.ru/doc/3719048,"Депутатов и сенаторов заставят начать с себя
«Единая Россия» предлагает лишить их пенсионных доплат",2018-08-20
39,https://www.kommersant.ru/doc/3719265,"Родители неизлечимо больных детей пожаловались президенту на нехватку лекарств
Минздрав призвал общественные организации и хосписы к сотрудничеству",2018-08-20
40,https://www.kommersant.ru/doc/3719210,Вблизи московских мечетей перекроют улицы в связи с празднованием Курбан-байрама,2018-08-20
41,https://www.kommersant.ru/doc/3719254,Совет федерации проведет 17 сентября слушания по пакету пенсионных законопроектов,2018-08-20
42,https://www.kommersant.ru/doc/3719244,Патриарх Кирилл считает важным участие РПЦ в разработке концепции Соловков,2018-08-20
43,https://www.kommersant.ru/doc/3719229,"Партия пенсионеров может не дожить до выборов
Список кандидатов в гордуму Екатеринбурга под угрозой отзыва",2018-08-20
44,https://www.kommersant.ru/doc/3719194,Бизнесмены из списка Титова пожаловались Путину на затягивание процесса их возвращения на родину,2018-08-20
45,https://www.kommersant.ru/doc/3719190,Расследование крушения самолета FlyDubai в Ростове-на-Дону находится на завершающем этапе,2018-08-20
46,https://www.kommersant.ru/doc/3719135,"Исключительное преступление
Генерал ФСБ арестован за мошенничество в «Энергии»",2018-08-20
47,https://www.kommersant.ru/doc/3719184,«Калашников» представил новый автомат АК-308,2018-08-20
48,https://www.kommersant.ru/doc/3719173,В Ульяновске директор объявила голодовку из-за недопуска школы к учебному году,2018-08-20
49,https://www.kommersant.ru/doc/3719145,"Губернатор Саратовской области намерен ограничить компенсации на оплату детсада
Валерий Радаев предлагает установить «критерий нуждаемости»",2018-08-20
50,https://www.kommersant.ru/doc/3719160,Сергея Удальцова вернули в спецприемник из больницы,2018-08-20
51,https://www.kommersant.ru/doc/3719153,Напавшим на полицейских в Чечне было от 11 до 17 лет,2018-08-20
52,https://www.kommersant.ru/doc/3719167,Задержанного в России участника «Правого сектора» приговорили к двум годам тюрьмы,2018-08-20
53,https://www.kommersant.ru/doc/3719143,"В Башкирии глава центра реабилитации, где в пожаре погибли 12 человек, осужден на 9 лет",2018-08-20
54,https://www.kommersant.ru/doc/3719142,"Выше возраст — больше льгот
Руководство «Единой России» обсудило пенсионную реформу",2018-08-20
55,https://www.kommersant.ru/doc/3719133,Прокуратура не увидела подстрекательства в действиях правоохранителей по делу «Нового величия»,2018-08-20
56,https://www.kommersant.ru/doc/3719130,Бывшего замгендиректора РКК «Энергия» арестовали по делу о мошенничестве,2018-08-20
57,https://www.kommersant.ru/doc/3719106,"Газовые сделки с посадками
Бывший топ-менеджер «дочки» «Газпрома» получил пять лет за мошенничество на 200 млн рублей",2018-08-20
58,https://www.kommersant.ru/doc/3719120,Бывшему замгендиректора РКК «Энергия» предъявлено обвинение в попытке хищения 31 млн рублей,2018-08-20
59,https://www.kommersant.ru/doc/3719110,ИГ взяло на себя ответственность за нападения на полицейских в Чечне,2018-08-20
60,https://www.kommersant.ru/doc/3719093,Президентская библиотека обнародовала все материалы дела о покушении на Ленина,2018-08-20
61,https://www.kommersant.ru/doc/3719095,Арестован замначальника отдела СКР по Пермскому району,2018-08-20
62,https://www.kommersant.ru/doc/3719080,Андрей Турчак предложил отменить пенсионные преференции для депутатов,2018-08-20
63,https://www.kommersant.ru/doc/3719045,Кадыров атаки боевиков в Чечне направлены на срыв празднования Курбан-байрама,2018-08-20
64,https://www.kommersant.ru/doc/3719057,В Ижевске не смогли выбрать главу города,2018-08-20
65,https://www.kommersant.ru/doc/3719857,Еще один замдиректора РКК «Энергия» отправлен в отставку,2018-08-21
66,https://www.kommersant.ru/doc/3719843,Министры возобновят служебные поездки на Дальний Восток,2018-08-21
67,https://www.kommersant.ru/doc/3719846,"Трагедии на Сямозере способствовало техзадание
В рамках дела о гибели подростков московских чиновниц обвиняют в халатности",2018-08-21
68,https://www.kommersant.ru/doc/3719873,"Росгвардия попала в «Око»
Раненного в перестрелке в «Москва-Сити» спецназовца обвинили в хулиганстве",2018-08-21
69,https://www.kommersant.ru/doc/3719854,Минздрав предложил варианты обеспечения детей обезболивающими,2018-08-21
70,https://www.kommersant.ru/doc/3719864,"Голая блондинка оставила судью не у дел
После скандального видео председатель суда подал в отставку",2018-08-21
71,https://www.kommersant.ru/doc/3719852,Европейский университет отложил приемную кампанию до получения оригинала лицензии,2018-08-21
72,https://www.kommersant.ru/doc/3719849,"Физик в ожидании медиков
Фигурант дела о госизмене не может получить медкарту",2018-08-21
73,https://www.kommersant.ru/doc/3719840,«ВКонтакте» предоставит всем пользователям доступ к собранным о них данным,2018-08-21
74,https://www.kommersant.ru/doc/3719819,Суд вернул уголовное дело обвиняемых в терроризме ялтинцев прокурору Крыма,2018-08-21
75,https://www.kommersant.ru/doc/3719781,"Террористу подтвердили приговор
Житель Самары осужден на 18 лет за подготовку подрыва полицейских",2018-08-21
76,https://www.kommersant.ru/doc/3719780,Москалькова консилиум врачей назвал состояние Сенцова удовлетворительным,2018-08-21
77,https://www.kommersant.ru/doc/3719765,Суд продлил арест историку Юрию Дмитриеву,2018-08-21
78,https://www.kommersant.ru/doc/3719768,Ставропольский судья ушел в отставку после скандального видео в социальных сетях,2018-08-21
79,https://www.kommersant.ru/doc/3719751,Московские аспиранты получат льготы на проезд в общественном транспорте,2018-08-21
80,https://www.kommersant.ru/doc/3719739,"Розыск заменили родиной
Фигуранту «лондонского списка» Сергею Капчуку смягчили меру пресечения",2018-08-21
81,https://www.kommersant.ru/doc/3719741,Генпрокурор Украины сообщил о сделке предполагаемого организатора покушения на Бабченко со следствием,2018-08-21
82,https://www.kommersant.ru/doc/3719726,Вячеслав Володин ответил на обвинения ФБК,2018-08-21
83,https://www.kommersant.ru/doc/3719705,"Спецбунт в спецколонии
Прокуратура и СКР проверяют информацию о волнениях заключенных в Пермском крае",2018-08-21
84,https://www.kommersant.ru/doc/3719710,Минюст позволит адвокатам встречаться с заключенными без разрешения следователя,2018-08-21
85,https://www.kommersant.ru/doc/3719650,Россия разрабатывает новый самолет с вертикальным взлетом,2018-08-21
86,https://www.kommersant.ru/doc/3719642,Гидрометцентр объявил «желтый» уровень погодной опасности в Москве,2018-08-21
87,https://www.kommersant.ru/doc/3719616,Медведев увеличил число заместителей четырех министров,2018-08-21
88,https://www.kommersant.ru/doc/3719618,"«Зимняя вишня» превратилась в лом
Кемеровский торговый центр демонтирован",2018-08-21
89,https://www.kommersant.ru/doc/3719611,"Зюганов назвал пенсионную реформу самым жестким законом, который вносился в Госдуму",2018-08-21
90,https://www.kommersant.ru/doc/3719605,Россия хочет перейти на нацвалюты в расчетах с партнерами по ВТС,2018-08-21
91,https://www.kommersant.ru/doc/3719572,Власти Москвы получили 4 заявки на митинги против пенсионной реформы,2018-08-21
92,https://www.kommersant.ru/doc/3719569,Кудрин призвал вернуться к вопросу индексации пенсий для работающих пенсионеров,2018-08-21
93,https://www.kommersant.ru/doc/3719566,ОНК Сенцова будут кормить принудительно при угрозе его жизни,2018-08-21
94,https://www.kommersant.ru/doc/3719549,"Виновников ростовского пожара нашли в кабинетах
СКР не подтвердил версию о поджоге",2018-08-21
95,https://www.kommersant.ru/doc/3720435,ФСИН отрицает голодовку во Владимирском централе,2018-08-22
96,https://www.kommersant.ru/doc/3720418,"Парк «Патриот» оказался богат на контракты
Военные подписали соглашения с ОПК на 135 млрд рублей",2018-08-22
97,https://www.kommersant.ru/doc/3720456,"СПЧ призывает не ловить за слово
Правозащитники предложили смягчить антиэкстремистские статьи",2018-08-22
98,https://www.kommersant.ru/doc/3720466,"Администрации президента напоминают о муниципальном фильтре
Елена Шувалова считает, что выборы мэра Москвы проходят недемократично",2018-08-22
99,https://www.kommersant.ru/doc/3720468,Арам Габрелянов покинул пост гендиректора News Media,2018-08-22
100,https://www.kommersant.ru/doc/3720446,"Суд арестовал убивших инвалида под Екатеринбургом подростков
Митинг в городе по поводу резонансного происшествия отменили",2018-08-22
101,https://www.kommersant.ru/doc/3720439,Начальник исправительной колонии задержан при получении взятки в Самаре,2018-08-22
102,https://www.kommersant.ru/doc/3720395,Следствие по делу историка Юрия Дмитриева завершено,2018-08-22
103,https://www.kommersant.ru/doc/3720405,"«Я не собираюсь убегать, у меня мама»
Суд продлил аресты четырем фигурантам дела о пожаре в «Зимней вишне»",2018-08-22
104,https://www.kommersant.ru/doc/3720394,"Директор школы отказалась выбивать долги по ЖКХ
ОП Челябинской области разбирается с увольнением главы образовательной организации",2018-08-22
105,https://www.kommersant.ru/doc/3720242,"«Если информация подтвердится, для экологии Баренцева моря есть угрозы»
Эксперты об экологических последствиях возможного падения российской ядерной ракеты",2018-08-22
106,https://www.kommersant.ru/doc/3720250,"Александру Реймеру выставили миллиардный счет
ФСИН засудила своего бывшего директора в гражданском порядке",2018-08-22
107,https://www.kommersant.ru/doc/3720337,"Сорокалетний опыт не помог после ремонта
В Красноярском крае на обкатке самолета разбился директор авиапредприятия",2018-08-22
108,https://www.kommersant.ru/doc/3720321,"Криминальной повестке добавили публичности
Политтехнологи Екатеринбурга пожаловались на нападения и угрозы",2018-08-22
109,https://www.kommersant.ru/doc/3720279,В Москве снесли первый дом по программе реновации,2018-08-22
110,https://www.kommersant.ru/doc/3720243,СПЧ сообщил о четырехкратном росте приговоров за экстремизм с 2011 года,2018-08-22
111,https://www.kommersant.ru/doc/3720267,Уголовное дело экс-депутата Госдумы Владимира Бессонова вышло на финальную стадию,2018-08-22
112,https://www.kommersant.ru/doc/3720260,Прокуратура нашла виновных в бунте осужденных в колонии для бывших силовиков,2018-08-22
113,https://www.kommersant.ru/doc/3720214,"Кредит на неотложные террористические нужды
Жители Прикамья получили взаймы на войну в Сирии",2018-08-22
114,https://www.kommersant.ru/doc/3720185,"С огнем на крыле
Начато расследование причин пожара в двигателе Ту-204 на рейсе Уфа—Сочи",2018-08-22
115,https://www.kommersant.ru/doc/3720160,В Кремле не знают о падении ракеты с ядерной установкой в Баренцево море,2018-08-22
116,https://www.kommersant.ru/doc/3720138,"Суд взыскал более 2,2 млрд рублей с фигурантов дела о хищениях во ФСИН",2018-08-22
117,https://www.kommersant.ru/doc/3720126,«Роскосмос» не огласит результаты внутреннего расследования госизмены в ЦНИИМАШе,2018-08-22
118,https://www.kommersant.ru/doc/3720114,Главный архитектор Москвы предложил сделать Старый Арбат проезжей частью,2018-08-22
119,https://www.kommersant.ru/doc/3720058,Администрация парка «Сокольники» согласовала митинг против пенсионной реформы,2018-08-22
120,https://www.kommersant.ru/doc/3720101,Украинец получил два года тюрьмы за поджог дома муфтия Крыма,2018-08-22
121,https://www.kommersant.ru/doc/3720090,Басманный суд арестовал испанскую виллу экс-директора департамента Минкульта Мазо,2018-08-22
122,https://www.kommersant.ru/doc/3720021,Роспотребнадзор усилил контроль за подготовкой школ к учебному году,2018-08-22
123,https://www.kommersant.ru/doc/3720063,ФСБ проводит обыски в санкт-петербургском метрополитене,2018-08-22
124,https://www.kommersant.ru/doc/3720045,СПЧ предложил отменить уголовную ответственность за оскорбление чувств верующих,2018-08-22
125,https://www.kommersant.ru/doc/3720921,В Санкт-Петербурге на заводах Nissan и Toyota произошла вспышка гепатита,2018-08-23
126,https://www.kommersant.ru/doc/3720967,"В Спецстрое наладили систему откатов
В управлении брали взятки за каждый контракт",2018-08-23
127,https://www.kommersant.ru/doc/3720965,«Новая газета» опубликовала видео избиения заключенных в ярославской колонии в 2016 году,2018-08-23
128,https://www.kommersant.ru/doc/3720953,"Право на родителей
ВС РФ счел незаконным отказ судов сообщать сведения о них усыновленным детям",2018-08-23
129,https://www.kommersant.ru/doc/3720930,"Полтора миллиарда исчезли в домне
Вынесен приговор по делу о крупном хищении у НЛМК",2018-08-23
130,https://www.kommersant.ru/doc/3720935,Неизвестный ранил полицейского у посольства Камбоджи в Москве,2018-08-23
131,https://www.kommersant.ru/doc/3720878,"Братьев-террористов арестовали заочно
Заказчик теракта в метро Санкт-Петербурга два года находится в международном розыске",2018-08-23
132,https://www.kommersant.ru/doc/3720885,"Главный налоговик КЧР погорел на банкротах
Чиновника заподозрили в причинении ущерба на сумму в 2 млрд руб.",2018-08-23
133,https://www.kommersant.ru/doc/3720893,В отношении арестованного главы дагестанского ФОМС возбудили новое дело,2018-08-23
134,https://www.kommersant.ru/doc/3720875,"Нюрнбергский трибунал дошел до краевого суда
В Прикамье начался процесс об отрицании убийства 6 млн евреев",2018-08-23
135,https://www.kommersant.ru/doc/3720857,ФБК заподозрил Росгвардию в закупках продуктов по завышенным ценам,2018-08-23
136,https://www.kommersant.ru/doc/3720876,Суд заочно арестовал предполагаемого заказчика теракта в петербургском метро,2018-08-23
137,https://www.kommersant.ru/doc/3720860,"Евгений Куйвашев избавляется от кандидатов
Начальника управления капстроительства Свердловской области проверяет СКР",2018-08-23
138,https://www.kommersant.ru/doc/3720834,Верховный суд отменил решение об отказе раскрыть тайну удочерения ради постановки диагноза,2018-08-23
139,https://www.kommersant.ru/doc/3720819,Роспотребнадзор призвал привиться от кори из-за вспышки заболевания в Европе,2018-08-23
140,https://www.kommersant.ru/doc/3720746,"За пожар осудили в пожарном порядке
Директор интерната, в котором сгорели 23 человека, получил два с половиной года колонии-поселения",2018-08-23
141,https://www.kommersant.ru/doc/3720755,Объем стипендиального фонда увеличат на 4%,2018-08-23
142,https://www.kommersant.ru/doc/3720721,Суд оставил в СИЗО бывшего гендиректора НПО имени Лавочкина,2018-08-23
143,https://www.kommersant.ru/doc/3720712,Танк Т-34 завалился на бок после парада в Курске,2018-08-23
144,https://www.kommersant.ru/doc/3720708,Задержан начальник службы материально-технического снабжения петербургского метрополитена,2018-08-23
145,https://www.kommersant.ru/doc/3720704,«Открытая Россия» обвинила власть в срыве пенсионного референдума,2018-08-23
146,https://www.kommersant.ru/doc/3720636,На украшение участков к выборам мэра Москвы потратят более 100 млн рублей,2018-08-23
147,https://www.kommersant.ru/doc/3720685,На портале госуслуг произошел сбой,2018-08-23
148,https://www.kommersant.ru/doc/3720667,"На Урале под домашний арест отправили подростка, обвиняемого в избиении до смерти инвалида",2018-08-23
149,https://www.kommersant.ru/doc/3720658,Глава СПЧ попросил отпустить из СИЗО обвиняемого в госизмене сотрудника ЦНИИмаша,2018-08-23
150,https://www.kommersant.ru/doc/3720660,Мэрия Москвы согласовала КПРФ митинг против пенсионной реформы,2018-08-23
151,https://www.kommersant.ru/doc/3720652,Россия разрешила Польше осмотреть обломки Ту-154 Леха Качиньского,2018-08-23
152,https://www.kommersant.ru/doc/3720651,В Самаре возбудили уголовное дело в отношении начальника колонии,2018-08-23
153,https://www.kommersant.ru/doc/3720646,Суд отказал полковнику Захарченко в пересмотре дела о конфискации имущества,2018-08-23
154,https://www.kommersant.ru/doc/3720622,Минобороны опубликовало рассекреченные документы о Курской битве,2018-08-23
155,https://www.kommersant.ru/doc/3724385,"Рейтинги держат на паузе
По данным ФОМ и ВЦИОМ, отношение к президенту и партиям почти не колеблется",2018-08-24
156,https://www.kommersant.ru/doc/3724366,Пожар в Центробанке в Москве потушен,2018-08-24
157,https://www.kommersant.ru/doc/3724349,"Метро переплачивало за контрафакт
Арестован снабженец метрополитена Санкт-Петербурга",2018-08-24
158,https://www.kommersant.ru/doc/3724354,В Москве горит здание Центробанка,2018-08-24
159,https://www.kommersant.ru/doc/3724295,"Пытки в ярославской колонии стали предметом нового уголовного дела
СКР отреагировал на очередное видео с издевательствами в ИК-1",2018-08-24
160,https://www.kommersant.ru/doc/3724291,Власти Москвы отказались рассматривать заявку сторонников Навального на акцию 9 сентября,2018-08-24
161,https://www.kommersant.ru/doc/3724293,Партия пенсионеров и «Гражданская платформа» не будут участвовать в выборах в Екатеринбурге,2018-08-24
162,https://www.kommersant.ru/doc/3724288,КПРФ внесет в Мосгордуму законопроект о расширении полномочий муниципалов,2018-08-24
163,https://www.kommersant.ru/doc/3724274,СКР возбудил еще одно дело об избиении в ярославской колонии,2018-08-24
164,https://www.kommersant.ru/doc/3724271,"В Ульяновске директор прекратила голодовку, объявленную из-за недопуска школы к учебному году",2018-08-24
165,https://www.kommersant.ru/doc/3724259,«Рособоронэксорт» подписал контракты на 20 млрд рублей на «Армии-2018»,2018-08-24
166,https://www.kommersant.ru/doc/3724113,Жителей регионов больше всего волнуют низкие зарплаты и цены на услуги ЖКХ,2018-08-24
167,https://www.kommersant.ru/doc/3724121,В Кирове возбуждено дело в отношении атаковавшего ресурсы Минэкономики хакера,2018-08-24
168,https://www.kommersant.ru/doc/3724073,В Кемерово проверяют информацию об избиении заключенного,2018-08-24
169,https://www.kommersant.ru/doc/3724014,"На приговор экстремисту «Правый сектор» ответил своим приговором
СКР обвинил украинских националистов в подготовке убийств российских должностных лиц",2018-08-24
170,https://www.kommersant.ru/doc/3724002,"Священников просят удалиться из парка
Администрация Ростова-на-Дону намерена отобрать у РПЦ земельный участок",2018-08-24
171,https://www.kommersant.ru/doc/3724009,Песков Путин постоянно контактирует с получившим травму Медведевым,2018-08-24
172,https://www.kommersant.ru/doc/3723999,На Большой Ордынке из-за провала грунта полностью перекрыли движение,2018-08-24
173,https://www.kommersant.ru/doc/3723986,"В Кремле предположили, что слова Кадырова про правозащитников были вырваны из контекста",2018-08-24
174,https://www.kommersant.ru/doc/3723255,«Новая газета» попросила Собянина запретить Кадырову въезд в Москву,2018-08-24
175,https://www.kommersant.ru/doc/3721192,Дениса Мантурова переизбрали председателем совета директоров ОАК,2018-08-24
176,https://www.kommersant.ru/doc/3721185,СКР  обвинил «Правый сектор» в подготовке убийства 50 российских чиновников,2018-08-24
177,https://www.kommersant.ru/doc/3721160,Благотворительные фонды призвали декриминализировать ошибки врачей с обезболивающим,2018-08-24
178,https://www.kommersant.ru/doc/3694518,"Дела посольские
Как бывшие высокопоставленные чиновники служили послами в странах бывшего СССР",2018-08-24
179,https://www.kommersant.ru/doc/3721130,И. о. полпреда в ПФО назначен Игорь Паньшин,2018-08-24
180,https://www.kommersant.ru/doc/3721101,Истребитель Су-57 планируется наделить искусственным интеллектом,2018-08-24
181,https://www.kommersant.ru/doc/3721100,Эксперты установили причину пожара в «Зимней вишне»,2018-08-24
182,https://www.kommersant.ru/doc/3721085,«РИА Новости» сообщило о переносе запуска спутников OneWeb из-за их неготовности,2018-08-24
183,https://www.kommersant.ru/doc/3721080,В Ленобласти произошел пожар в усадьбе прадеда Александра Пушкина,2018-08-24
184,https://www.kommersant.ru/doc/3721031,Глава муниципального округа в Санкт-Петербурге задержана по делу о хищениях,2018-08-24
185,https://www.kommersant.ru/doc/3724624,Правительство поручило проверить информацию о жалобах на нормы питания в СИЗО,2018-08-25
186,https://www.kommersant.ru/doc/3724615,Обманутые дольщики из восьми городов России подписали обращение к властям,2018-08-25
187,https://www.kommersant.ru/doc/3724612,Движение нескольких подмосковных электричек отменено по техническим причинам,2018-08-25
188,https://www.kommersant.ru/doc/3724610,Суд над Алексеем Навальным может состояться 27 августа,2018-08-25
189,https://www.kommersant.ru/doc/3724604,Станцию «Савеловская» Большой кольцевой линии метро планируют открыть в 2018 году,2018-08-25
190,https://www.kommersant.ru/doc/3724603,На юге Москвы в подъезде жилого дома обрушились перекрытия,2018-08-25
191,https://www.kommersant.ru/doc/3724595,Полиция задержала Алексея Навального у его подъезда,2018-08-25
192,https://www.kommersant.ru/doc/3724593,Россия направила к берегам Сирии противоминный корабль и фрегаты с крылатыми ракетами,2018-08-25
193,https://www.kommersant.ru/doc/3724588,"Пресечена деятельность группы, незаконно обналичившей более 1 млрд рублей",2018-08-25
194,https://www.kommersant.ru/doc/3724581,Власти Москвы решили рассмотреть заявку сторонников Навального на акцию 9 сентября,2018-08-25
195,https://www.kommersant.ru/doc/3720431,"СПИД и страх
Как остановить эпидемию и помочь больным",2018-08-25
196,https://www.kommersant.ru/doc/3720866,"«66% сравнительно недавно заразившихся ВИЧ — люди работающие»
Василий Шахгильдян — о проблеме СПИДа в России",2018-08-25
197,https://www.kommersant.ru/doc/3723995,"Что считать изменой и как пластическая хирургия помогает в работе
Любопытные новости и исследования 20–24 августа",2018-08-25
198,https://www.kommersant.ru/doc/3724580,Адвокат задержанной в США Марии Бутиной попросил освободить ее из-под стражи,2018-08-25
199,https://www.kommersant.ru/doc/3724353,"54,8% американцев меняют внешность из-за работы",2018-08-25
200,https://www.kommersant.ru/doc/3724350,Что пользователи сайтов знакомств считают изменой,2018-08-25
201,https://www.kommersant.ru/doc/3724360,Самые популярные мультики в США,2018-08-25
202,https://www.kommersant.ru/doc/3724403,"Губит людей даже пиво
Новое исследование показало, что алкоголь вреден в любом количестве",2018-08-25
203,https://www.kommersant.ru/doc/3724578,«Интерфакс» возбуждено дело о хищении изъятых у полковника Захарченко денег,2018-08-25
204,https://www.kommersant.ru/doc/3724577,Россия восстановила систему наблюдения за космосом,2018-08-25
205,https://www.kommersant.ru/doc/3724573,«Интерфакс» заключенных ярославской колонии проверяют в связи с делом о пытках,2018-08-25
206,https://www.kommersant.ru/doc/3724572,Минобороны России заявило о подготовке в Сирии провокации с химоружием,2018-08-25
207,https://www.kommersant.ru/doc/3724570,Соединение ВМФ в Средиземном море пополнят два фрегата,2018-08-25
208,https://www.kommersant.ru/doc/3724383,"Михаил Бабич уступил пост заместителю
Игорь Паньшин может не задержаться на посту полпреда президента",2018-08-25
209,https://www.kommersant.ru/doc/3724381,"Заключенных лишили добавок к питанию
Беременные и несовершеннолетние остались без творога и овощей в СИЗО",2018-08-25
210,https://www.kommersant.ru/doc/3724379,"Чиновник раскаялся на полмиллиарда
Его дочь отпустили домой, а сам он остался в СИЗО",2018-08-25
211,https://www.kommersant.ru/doc/3724378,"Дело было в «Пушкино»
Владелец банка Алексей Алякин похищал деньги через одноклассника",2018-08-25
212,https://www.kommersant.ru/doc/3724775,Четверть населения Уссурийска осталась без света,2018-08-26
213,https://www.kommersant.ru/doc/3724774,КПРФ не сможет провести референдум против повышения пенсионного возраста,2018-08-26
214,https://www.kommersant.ru/doc/3724727,"В лондонском списке не все исправимо
Генпрокуратура сомневается в некоторых предпринимателях из тех, за кого вступился Борис Титов",2018-08-26
215,https://www.kommersant.ru/doc/3724761,"Калужские старты
ОНФ разбил свой собственный лагерь",2018-08-26
216,https://www.kommersant.ru/doc/3724759,МВД предлагает ускорить получение гражданства РФ,2018-08-26
217,https://www.kommersant.ru/doc/3724755,Три автомобиля попали в ДТП из-за самопроизвольной разводки моста в Санкт-Петербурге,2018-08-26
218,https://www.kommersant.ru/doc/3724750,"Лес сливают с водой и охотой
Минприроды намерено решить проблему нехватки кадров поправками к КоАП",2018-08-26
219,https://www.kommersant.ru/doc/3724716,В Королеве ликвидирован длившийся более 10 часов пожар в жилом доме,2018-08-26
220,https://www.kommersant.ru/doc/3724711,В Королеве более девяти часов тушат пожар в жилом доме,2018-08-26
221,https://www.kommersant.ru/doc/3724698,Сергея Удальцова снова госпитализировали из спецприемника,2018-08-26
222,https://www.kommersant.ru/doc/3724685,Гидрометцентр предупредил о жаре в Москве,2018-08-26
223,https://www.kommersant.ru/doc/3724656,"Лучшие материалы “Ъ” за неделю
Выбор редакции за 20–26 августа",2018-08-26
224,https://www.kommersant.ru/doc/3724642,В Приморье из-за ливней оказались подтопленными более 50 домов,2018-08-26
